"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Megamonas_funiformis"	"Treatment"	"Protein"	"TreatmentProtein"	-1.51890978638435	1.50646023022752	0.365268400559416	0.987554348092511	0.597115796671598	0.997965272373248	NA	"abundance"	46	13
"Megasphaera_sp000417505"	"Treatment"	"Protein"	"TreatmentProtein"	3.16637653042018	2.17451427176666	0.231023506225647	0.987554348092511	0.408675152022503	0.997965272373248	NA	"abundance"	46	5
"Methanobrevibacter_smithii"	"Treatment"	"Protein"	"TreatmentProtein"	-0.604795456348562	1.10596929592792	0.663784562645343	0.987554348092511	0.843661419480694	0.997965272373248	NA	"abundance"	46	7
"Monoglobus_pectinilyticus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.279549065974356	0.46897491919667	0.709562631759909	0.987554348092511	0.91564613512977	0.997965272373248	NA	"abundance"	46	9
"Negativibacillus_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	1.73682616800787	1.99927766913615	0.40107468406214	0.987554348092511	0.641288465928735	0.997965272373248	NA	"abundance"	46	7
"Negativibacillus_sp000435195"	"Treatment"	"Protein"	"TreatmentProtein"	3.09680617143836	2.04176257228771	0.157104309333943	0.987554348092511	0.289526854656591	0.997965272373248	NA	"abundance"	46	10
"Neobittarella_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	-1.00005445807693	1.48425771644489	0.651146812880735	0.987554348092511	0.78513943411556	0.997965272373248	NA	"abundance"	46	3
"NSJ.32_sp014384895"	"Treatment"	"Protein"	"TreatmentProtein"	2.6169237672965	0.698650687768791	0.0623248557555569	0.987554348092511	0.120765323866163	0.997965272373248	NA	"abundance"	46	4
"Odoribacter_splanchnicus"	"Treatment"	"Protein"	"TreatmentProtein"	0.302420374456356	1.38899721771721	0.786983862783447	0.987554348092511	0.843661419480693	0.997965272373248	NA	"abundance"	46	7
"OF09.33XD_sp003481995"	"Treatment"	"Protein"	"TreatmentProtein"	-0.677097835587319	0.597236038417188	0.511578460822554	0.987554348092511	0.761444400067535	0.997965272373248	NA	"abundance"	46	3
"Parabacteroides_goldsteinii"	"Treatment"	"Protein"	"TreatmentProtein"	-2.0098542798877	3.87793252734877	0.707494552219192	0.987554348092511	0.864708977213024	0.997965272373248	NA	"abundance"	46	3
"PeH17_sp000435055"	"Treatment"	"Protein"	"TreatmentProtein"	0.0348678734226731	0.858508171029963	0.895780855165502	0.987554348092511	0.989138369849966	0.997965272373248	NA	"abundance"	46	4
"Peptoniphilus_harei"	"Treatment"	"Protein"	"TreatmentProtein"	-0.845695105347338	1.83613910592008	0.695866374495883	0.987554348092511	0.613542944846264	0.997965272373248	NA	"abundance"	46	8
"Peptoniphilus_sp900538655"	"Treatment"	"Protein"	"TreatmentProtein"	-1.88671955662356	0.83470384698727	0.123611853425667	0.987554348092511	0.231943816544006	0.997965272373248	NA	"abundance"	46	5
"Phil1_sp001940855"	"Treatment"	"Protein"	"TreatmentProtein"	3.93921394240036	6.73953298908785	0.656518362791209	0.987554348092511	0.864708977213024	0.997965272373248	NA	"abundance"	46	3
"Phocaeicola_dorei"	"Treatment"	"Protein"	"TreatmentProtein"	-0.670867920300823	3.22269317287164	0.887028769286456	0.987554348092511	0.864708977213024	0.997965272373248	NA	"abundance"	46	3
"Phocaeicola_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	0.561680637758883	0.79265598750502	0.419177037347658	0.987554348092511	0.662644686055756	0.997965272373248	NA	"abundance"	46	26
"Phocea_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	0.296152688357457	0.969249487008074	0.691292796519422	0.987554348092511	0.904699862519201	0.997965272373248	NA	"abundance"	46	27
"Prevotella_sp002265625"	"Treatment"	"Protein"	"TreatmentProtein"	2.57774856673638	1.3781199405081	0.125726867293369	0.987554348092511	0.235646489427334	0.997965272373248	NA	"abundance"	46	6
"Pseudoruminococcus_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	2.0782312029416	3.65505705975959	0.658440985324797	0.987554348092511	0.864708977213024	0.997965272373248	NA	"abundance"	46	3
"Romboutsia_timonensis"	"Treatment"	"Protein"	"TreatmentProtein"	-0.215543488833897	0.655844126065957	0.85478274377227	0.987554348092511	0.959191960290918	0.997965272373248	NA	"abundance"	46	26
"Roseburia_hominis"	"Treatment"	"Protein"	"TreatmentProtein"	0.780429635376148	1.03217186655317	0.446284804828081	0.987554348092511	0.693399482635723	0.997965272373248	NA	"abundance"	46	6
"RUG115_sp900066395"	"Treatment"	"Protein"	"TreatmentProtein"	0.707221901089082	2.33975868203165	0.789878067510835	0.987554348092511	0.864708977213024	0.997965272373248	NA	"abundance"	46	3
"RUG643_sp902782705"	"Treatment"	"Protein"	"TreatmentProtein"	1.89943944464183	0.430670688469082	0.141245354441659	0.987554348092511	0.262540458731968	0.997965272373248	NA	"abundance"	46	3
"Ruminococcus_bicirculans"	"Treatment"	"Protein"	"TreatmentProtein"	0.467544509253773	1.46229617761125	0.706095655694948	0.987554348092511	0.913620236398618	0.997965272373248	NA	"abundance"	46	18
"Ruminococcus_bromii"	"Treatment"	"Protein"	"TreatmentProtein"	-1.38170117109092	1.50440299541872	0.402047016442479	0.987554348092511	0.642452229454659	0.997965272373248	NA	"abundance"	46	22
"Ruminococcus_callidus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.407877414279668	2.64969898258268	0.909252320875282	0.987554348092511	0.988986451097208	0.997965272373248	NA	"abundance"	46	8
"Ruminococcus_gnavus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.311726687246757	0.91991735892443	0.815630762776552	0.987554348092511	0.830960946175062	0.997965272373248	NA	"abundance"	46	19
"Ruthenibacterium_lactatiformans"	"Treatment"	"Protein"	"TreatmentProtein"	0.144458452569143	0.493808726868025	0.641318703636677	0.987554348092511	0.871347727639126	0.997965272373248	NA	"abundance"	46	20
"Ruthenibacterium_sp003149955"	"Treatment"	"Protein"	"TreatmentProtein"	-0.556887045600413	0.0402499122038102	0.172717703750622	0.987554348092511	0.315604002312356	0.997965272373248	NA	"abundance"	46	3
"Schaedlerella_glycyrrhizinilytica"	"Treatment"	"Protein"	"TreatmentProtein"	-1.04709530763933	1.08221290485121	0.540453845108682	0.987554348092511	0.78513943411556	0.997965272373248	NA	"abundance"	46	3
"Schaedlerella_sp900066545"	"Treatment"	"Protein"	"TreatmentProtein"	-0.841845736242186	0.677377528447683	0.298245387060541	0.987554348092511	0.50754046321819	0.997965272373248	NA	"abundance"	46	13
"Sellimonas_intestinalis"	"Treatment"	"Protein"	"TreatmentProtein"	-0.187255644528444	0.932432754444261	0.921586088890166	0.987554348092511	0.884712040763766	0.997965272373248	NA	"abundance"	46	14
"Slackia_isoflavoniconvertens"	"Treatment"	"Protein"	"TreatmentProtein"	2.7691493471071	2.70973990285576	0.40116414220211	0.987554348092511	0.641395615415465	0.997965272373248	NA	"abundance"	46	4
"Streptococcus_agalactiae"	"Treatment"	"Protein"	"TreatmentProtein"	1.38005932790064	1.24945696958877	0.269870186923166	0.987554348092511	0.466910456056388	0.997965272373248	NA	"abundance"	46	11
"Streptococcus_mitis"	"Treatment"	"Protein"	"TreatmentProtein"	1.10283006944842	1.4155765619088	0.487018499628237	0.987554348092511	0.736849980276335	0.997965272373248	NA	"abundance"	46	4
"Streptococcus_pasteurianus"	"Treatment"	"Protein"	"TreatmentProtein"	4.55736171418624	0.673158774366319	0.0929753723414708	0.987554348092511	0.177306324820906	0.997965272373248	NA	"abundance"	46	3
"Streptococcus_thermophilus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.695245300585445	0.724171693382826	0.420877316974922	0.987554348092511	0.664616918005836	0.997965272373248	NA	"abundance"	46	20
"Sutterella_wadsworthensis"	"Treatment"	"Protein"	"TreatmentProtein"	0.782947321989251	1.02117383634003	0.402038349985714	0.987554348092511	0.0457974536180823	0.997965272373248	NA	"abundance"	46	21
"Terrisporobacter_glycolicus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.670526820778797	1.28196284111383	0.671767397116728	0.987554348092511	0.843661419480694	0.997965272373248	NA	"abundance"	46	7
"Terrisporobacter_othiniensis"	"Treatment"	"Protein"	"TreatmentProtein"	-3.77031716861871	2.27570463208104	0.247468462259123	0.987554348092511	0.433696284705351	0.997965272373248	NA	"abundance"	46	4
"TF01.11_sp001414325"	"Treatment"	"Protein"	"TreatmentProtein"	-0.294281693517006	1.11246168059307	0.862406486164966	0.987554348092511	0.981068024950528	0.997965272373248	NA	"abundance"	46	8
"TF01.11_sp003524945"	"Treatment"	"Protein"	"TreatmentProtein"	1.23863123795821	1.6365854931156	0.474939828855747	0.987554348092511	0.724311816677968	0.997965272373248	NA	"abundance"	46	5
"TF01.11_sp003529475"	"Treatment"	"Protein"	"TreatmentProtein"	-1.60660906812527	0.990555869349597	0.146737925441918	0.987554348092511	0.271943832120838	0.997965272373248	NA	"abundance"	46	19
"UBA11524_sp000437595"	"Treatment"	"Protein"	"TreatmentProtein"	-0.683739571033642	2.04066831878889	0.783769217878694	0.987554348092511	0.843661419480693	0.997965272373248	NA	"abundance"	46	7
"UBA11774_sp003507655"	"Treatment"	"Protein"	"TreatmentProtein"	0.801548532146356	0.845150851755715	0.402577951681303	0.987554348092511	0.643086896182692	0.997965272373248	NA	"abundance"	46	4
"UBA1191_sp900066305"	"Treatment"	"Protein"	"TreatmentProtein"	-1.0202817404403	1.53289680162997	0.564140394681626	0.987554348092511	0.401106681689691	0.997965272373248	NA	"abundance"	46	9
"UBA1191_sp900545775"	"Treatment"	"Protein"	"TreatmentProtein"	-2.33618506489564	1.51054483617972	0.212652719819742	0.987554348092511	0.38008426039275	0.997965272373248	NA	"abundance"	46	6
"UBA1191_sp900549125"	"Treatment"	"Protein"	"TreatmentProtein"	0.132971107612364	0.555975752119895	0.690084268295525	0.987554348092511	0.362887567169389	0.997965272373248	NA	"abundance"	46	29
"UBA1191_sp902796875"	"Treatment"	"Protein"	"TreatmentProtein"	-0.805817280787913	0.727403762356436	0.344084668064612	0.987554348092511	0.569775077332089	0.997965272373248	NA	"abundance"	46	24
"UBA1224_sp902782795"	"Treatment"	"Protein"	"TreatmentProtein"	0.107296007933127	0.601383584408754	0.744114040041299	0.987554348092511	0.934522375496014	0.997965272373248	NA	"abundance"	46	25
"UBA1390_sp002305315"	"Treatment"	"Protein"	"TreatmentProtein"	-1.8452287702121	2.34915426806022	0.533159565431578	0.987554348092511	0.782060008651967	0.997965272373248	NA	"abundance"	46	4
"UBA1394_sp900538575"	"Treatment"	"Protein"	"TreatmentProtein"	-3.00449878105266	6.66084275995396	0.737512002144572	0.987554348092511	0.78513943411556	0.997965272373248	NA	"abundance"	46	3
"UBA1417_sp003531055"	"Treatment"	"Protein"	"TreatmentProtein"	-0.473472828098918	0.779374510727902	0.631550673764643	0.987554348092511	0.769747341213219	0.997965272373248	NA	"abundance"	46	27
"UBA3402_sp003478355"	"Treatment"	"Protein"	"TreatmentProtein"	0.20526444975804	0.579441389594366	0.618492645218617	0.987554348092511	0.846648080451844	0.997965272373248	NA	"abundance"	46	15
"UBA7160_sp902363135"	"Treatment"	"Protein"	"TreatmentProtein"	-0.624150136215863	0.590012088399854	0.386520503976994	0.987554348092511	0.623642907959358	0.997965272373248	NA	"abundance"	46	22
"UBA7182_sp003480725"	"Treatment"	"Protein"	"TreatmentProtein"	-0.54177263766283	0.591652462569585	0.463714190054314	0.987554348092511	0.430186354486391	0.997965272373248	NA	"abundance"	46	23
"UBA7182_sp003481535"	"Treatment"	"Protein"	"TreatmentProtein"	0.33860739207443	0.510127248469939	0.413507004842121	0.987554348092511	0.65602596663074	0.997965272373248	NA	"abundance"	46	24
"UBA738_sp003522945"	"Treatment"	"Protein"	"TreatmentProtein"	-0.323919010092202	1.01436085723379	0.857814900193224	0.987554348092511	0.785139434115561	0.997965272373248	NA	"abundance"	46	3
"UBA9414_sp003458885"	"Treatment"	"Protein"	"TreatmentProtein"	1.05901606029195	1.24288827865989	0.452373914591308	0.987554348092511	0.700105670579952	0.997965272373248	NA	"abundance"	46	4
"UMGS1071_sp900542375"	"Treatment"	"Protein"	"TreatmentProtein"	-0.852911012390882	0.477811375420164	0.365896999273627	0.987554348092511	0.597913384469809	0.997965272373248	NA	"abundance"	46	3
"UMGS124_sp900539345"	"Treatment"	"Protein"	"TreatmentProtein"	-1.20074475024828	0.111739667865663	0.0946666706468378	0.987554348092511	0.180371562762319	0.997965272373248	NA	"abundance"	46	3
"UMGS124_sp900555105"	"Treatment"	"Protein"	"TreatmentProtein"	0.693453057911435	1.1946537038765	0.629313407316425	0.987554348092511	0.862591450004641	0.997965272373248	NA	"abundance"	46	3
"UMGS1397_sp900761355"	"Treatment"	"Protein"	"TreatmentProtein"	1.8450103237376	0.188406820002168	0.0130935316066716	0.987554348092511	0.0260156226434083	0.997965272373248	NA	"abundance"	46	4
"UMGS1670_sp900548595"	"Treatment"	"Protein"	"TreatmentProtein"	0.826589199836704	0.662057017504412	0.200350363941286	0.987554348092511	0.360560459551166	0.997965272373248	NA	"abundance"	46	12
"UMGS1766_sp900554855"	"Treatment"	"Protein"	"TreatmentProtein"	0.00110220148267739	0.701580440838755	0.900889408372529	0.987554348092511	0.990177090627253	0.997965272373248	NA	"abundance"	46	6
"UMGS911_sp900557415"	"Treatment"	"Protein"	"TreatmentProtein"	-1.07878619799471	0.307749941444582	0.097492645915334	0.987554348092511	0.185480475823095	0.997965272373248	NA	"abundance"	46	4
"Unknown_species"	"Treatment"	"Protein"	"TreatmentProtein"	-0.0772055191211247	0.12157998782458	0.924523694065837	0.987554348092511	0.924523694065837	0.997965272373248	NA	"abundance"	46	46
"V9D3004_sp900760345"	"Treatment"	"Protein"	"TreatmentProtein"	-0.602866226106203	2.18384477552886	0.83702179608849	0.987554348092511	0.973438105049778	0.997965272373248	NA	"abundance"	46	4
"Veillonella_parvula"	"Treatment"	"Protein"	"TreatmentProtein"	5.62792081306651	1.13540867394241	0.125476848242701	0.987554348092511	0.23520925704048	0.997965272373248	NA	"abundance"	46	3
"Weissella_cibaria"	"Treatment"	"Protein"	"TreatmentProtein"	-0.925659058091204	1.23301028042678	0.569607643784823	0.987554348092511	0.814762419711548	0.997965272373248	NA	"abundance"	46	4
"Actinomyces_graevenitzii"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979293	1.30002768615484	0.954892044750928	0.987554348092511	0.954892044750928	0.997965272373248	NA	"prevalence"	46	2
"Adlercreutzia_celatus"	"Treatment"	"Protein"	"TreatmentProtein"	0.150760269235262	0.589023999937698	0.797990000967571	0.987554348092511	0.60204993837285	0.997965272373248	NA	"prevalence"	46	20
"Adlercreutzia_equolifaciens"	"Treatment"	"Protein"	"TreatmentProtein"	0.321072523633168	0.59403533045932	0.588856407291883	0.987554348092511	0.726362753470953	0.997965272373248	NA	"prevalence"	46	19
"AF33.28_sp003477885"	"Treatment"	"Protein"	"TreatmentProtein"	0.713440622957841	1.15413467216619	0.536469455284293	0.987554348092511	0.78513943411556	0.997965272373248	NA	"prevalence"	46	3
"Agathobacter_rectalis"	"Treatment"	"Protein"	"TreatmentProtein"	-0.130132694701124	0.611678784493762	0.831524473038785	0.987554348092511	0.792488750418744	0.997965272373248	NA	"prevalence"	46	30
"Agathobaculum_butyriciproducens"	"Treatment"	"Protein"	"TreatmentProtein"	1.13108885005238	0.842847160062102	0.179600626953061	0.987554348092511	0.326944868704189	0.997965272373248	NA	"prevalence"	46	38
"Agathobaculum_sp003481705"	"Treatment"	"Protein"	"TreatmentProtein"	0.523342381146942	0.637247894964072	0.411501605005135	0.987554348092511	0.653669639088467	0.997965272373248	NA	"prevalence"	46	14
"Akkermansia_muciniphila"	"Treatment"	"Protein"	"TreatmentProtein"	0.150760269235262	0.589023999937698	0.797990000967571	0.987554348092511	0.789071814079589	0.997965272373248	NA	"prevalence"	46	20
"Alistipes_finegoldii"	"Treatment"	"Protein"	"TreatmentProtein"	-0.222423183607239	0.802964609630745	0.781778206279379	0.987554348092511	0.503612347664265	0.997965272373248	NA	"prevalence"	46	7
"Alistipes_onderdonkii"	"Treatment"	"Protein"	"TreatmentProtein"	0.553413827394165	0.667652470894684	0.407163797344489	0.987554348092511	0.186597197018605	0.997965272373248	NA	"prevalence"	46	12
"Alistipes_putredinis"	"Treatment"	"Protein"	"TreatmentProtein"	0.341905248720704	0.586157702866447	0.559691981871077	0.987554348092511	0.668920906986419	0.997965272373248	NA	"prevalence"	46	23
"Alistipes_shahii"	"Treatment"	"Protein"	"TreatmentProtein"	-0.090640501102213	0.646155591275592	0.888441462163752	0.987554348092511	0.201281897890561	0.997965272373248	NA	"prevalence"	46	13
"Alistipes_sp900240235"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106443	0.99158493894806	0.931246507317502	0.987554348092511	0.512828640173649	0.997965272373248	NA	"prevalence"	46	4
"Allisonella_histaminiformans"	"Treatment"	"Protein"	"TreatmentProtein"	-0.222423183607239	0.802964609630746	0.781778206279379	0.987554348092511	0.85231385806056	0.997965272373248	NA	"prevalence"	46	7
"Allisonella_pneumosintes"	"Treatment"	"Protein"	"TreatmentProtein"	0.093233036867356	0.845223176283279	0.912166840497666	0.987554348092511	0.322446531455301	0.997965272373248	NA	"prevalence"	46	6
"AM51.8_sp003478275"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979287	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"AM51.8_sp900546435"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979273	1.30002768615484	0.95489204475093	0.987554348092511	0.95489204475093	0.997965272373248	NA	"prevalence"	46	2
"Amedibacterium_intestinale"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979293	1.30002768615484	0.954892044750928	0.987554348092511	0.954892044750928	0.997965272373248	NA	"prevalence"	46	2
"An92_sp002159175"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979287	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"An92_sp009935845"	"Treatment"	"Protein"	"TreatmentProtein"	0.713440622957842	1.15413467216619	0.536469455284293	0.987554348092511	0.78513943411556	0.997965272373248	NA	"prevalence"	46	3
"An92_sp900199495"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979287	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"Anaerococcus_vaginalis"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979289	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"Anaerofustis_stercorihominis"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979286	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"Anaerosacchariphilus_sp900066385"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106439	0.991584938948059	0.931246507317502	0.987554348092511	0.678654226483754	0.997965272373248	NA	"prevalence"	46	4
"Anaerosacchariphilus_sp900553635"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106445	0.99158493894806	0.931246507317502	0.987554348092511	0.979638619113679	0.997965272373248	NA	"prevalence"	46	4
"Anaerostipes_hadrus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.368191867311932	0.73001970653127	0.614009260508935	0.987554348092511	0.851011149027141	0.997965272373248	NA	"prevalence"	46	37
"Anaerotignum_faecicola"	"Treatment"	"Protein"	"TreatmentProtein"	0.217917227194285	0.599316780585973	0.716149691223583	0.987554348092511	0.890416113858948	0.997965272373248	NA	"prevalence"	46	28
"Anaerotignum_sp001304995"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106433	0.991584938948059	0.931246507317503	0.987554348092511	0.467806894813374	0.997965272373248	NA	"prevalence"	46	4
"Angelakisella_sp900547385"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979273	1.30002768615484	0.95489204475093	0.987554348092511	0.95489204475093	0.997965272373248	NA	"prevalence"	46	2
"Bacteroides_helcogenes"	"Treatment"	"Protein"	"TreatmentProtein"	-0.222423183607239	0.802964609630745	0.781778206279379	0.987554348092511	0.952379248745355	0.997965272373248	NA	"prevalence"	46	7
"Bacteroides_oleiciplenus"	"Treatment"	"Protein"	"TreatmentProtein"	-0.554354476249269	1.15813895298518	0.63218071993576	0.987554348092511	0.231908658635567	0.997965272373248	NA	"prevalence"	46	3
"Bacteroides_sp900553815"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106445	0.99158493894806	0.931246507317502	0.987554348092511	0.531397503823291	0.997965272373248	NA	"prevalence"	46	4
"Bacteroides_stercorirosoris"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106436	0.99158493894806	0.931246507317502	0.987554348092511	0.4763814245905	0.997965272373248	NA	"prevalence"	46	4
"Bariatricus_comes"	"Treatment"	"Protein"	"TreatmentProtein"	0.642312106297085	0.88315207146227	0.467045246227838	0.987554348092511	0.0808584066414163	0.997965272373248	NA	"prevalence"	46	40
"Barnesiella_intestinihominis"	"Treatment"	"Protein"	"TreatmentProtein"	0.683848087786534	0.776259509011606	0.378343297990173	0.987554348092511	0.613542944846265	0.997965272373248	NA	"prevalence"	46	8
"Bifidobacterium_adolescentis"	"Treatment"	"Protein"	"TreatmentProtein"	-0.130132694701124	0.611678784493762	0.831524473038784	0.987554348092511	0.926529590548	0.997965272373248	NA	"prevalence"	46	30
"Bifidobacterium_animalis"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106438	0.991584938948059	0.931246507317502	0.987554348092511	0.88989479050909	0.997965272373248	NA	"prevalence"	46	4
"Bifidobacterium_bifidum"	"Treatment"	"Protein"	"TreatmentProtein"	-0.120584876443381	0.680707371651482	0.859393377707216	0.987554348092511	0.836732289971334	0.997965272373248	NA	"prevalence"	46	11
"Bifidobacterium_dentium"	"Treatment"	"Protein"	"TreatmentProtein"	-0.554354476249269	1.15813895298518	0.632180719935761	0.987554348092511	0.508299884584807	0.997965272373248	NA	"prevalence"	46	3
"Bifidobacterium_longum"	"Treatment"	"Protein"	"TreatmentProtein"	0.388769736203694	0.710780164436388	0.58440484300999	0.987554348092511	0.827280665486449	0.997965272373248	NA	"prevalence"	46	36
"Bifidobacterium_pseudocatenulatum"	"Treatment"	"Protein"	"TreatmentProtein"	0.100007007551618	0.758138963686442	0.895054543200801	0.987554348092511	0.687000824368005	0.997965272373248	NA	"prevalence"	46	8
"Bittarella_massiliensis"	"Treatment"	"Protein"	"TreatmentProtein"	0.329181803358531	0.587817393302614	0.575474722956469	0.987554348092511	0.819778289151113	0.997965272373248	NA	"prevalence"	46	21
"Blautia_faecis"	"Treatment"	"Protein"	"TreatmentProtein"	0.627401166013276	0.624049460139735	0.314718287783616	0.987554348092511	0.530388974901782	0.997965272373248	NA	"prevalence"	46	30
"Blautia_hydrogenotrophica"	"Treatment"	"Protein"	"TreatmentProtein"	0.498810191130669	0.601597543554193	0.407023683274076	0.987554348092511	0.648379087802156	0.997965272373248	NA	"prevalence"	46	18
"Blautia_sp000285855"	"Treatment"	"Protein"	"TreatmentProtein"	0.085550617410644	0.991584938948059	0.931246507317502	0.987554348092511	0.954946623711137	0.997965272373248	NA	"prevalence"	46	4
"Blautia_sp000436615"	"Treatment"	"Protein"	"TreatmentProtein"	0.523342381146945	0.637247894964072	0.411501605005133	0.987554348092511	0.263906736718445	0.997965272373248	NA	"prevalence"	46	14
"Blautia_sp001304935"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106438	0.991584938948059	0.931246507317502	0.987554348092511	0.928935351567076	0.997965272373248	NA	"prevalence"	46	4
"Blautia_sp003477525"	"Treatment"	"Protein"	"TreatmentProtein"	0.100007007551618	0.758138963686443	0.8950545432008	0.987554348092511	0.936331043533107	0.997965272373248	NA	"prevalence"	46	8
"Blautia_sp900066145"	"Treatment"	"Protein"	"TreatmentProtein"	0.0932330368673564	0.845223176283279	0.912166840497666	0.987554348092511	0.898867471932451	0.997965272373248	NA	"prevalence"	46	6
"Blautia_sp900066205"	"Treatment"	"Protein"	"TreatmentProtein"	0.0932330368673561	0.845223176283279	0.912166840497666	0.987554348092511	0.803801342406695	0.997965272373248	NA	"prevalence"	46	6
"Blautia_sp900066505"	"Treatment"	"Protein"	"TreatmentProtein"	-0.12058487644338	0.680707371651482	0.859393377707217	0.987554348092511	0.670106004018188	0.997965272373248	NA	"prevalence"	46	11
"Blautia_sp900548245"	"Treatment"	"Protein"	"TreatmentProtein"	0.713440622957841	1.15413467216619	0.536469455284293	0.987554348092511	0.78513943411556	0.997965272373248	NA	"prevalence"	46	3
"Blautia_stercoris"	"Treatment"	"Protein"	"TreatmentProtein"	-0.388769736203694	0.710780164436388	0.584404843009991	0.987554348092511	0.707952718279881	0.997965272373248	NA	"prevalence"	46	10
"Bulleidia_sp900539965"	"Treatment"	"Protein"	"TreatmentProtein"	0.827869758554608	0.882017082583668	0.347931188620367	0.987554348092511	0.574806265225952	0.997965272373248	NA	"prevalence"	46	6
"BX12_sp009911365"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979273	1.30002768615484	0.95489204475093	0.987554348092511	0.95489204475093	0.997965272373248	NA	"prevalence"	46	2
"BX12_sp014333425"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979291	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"BX12_sp902363595"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979291	1.30002768615484	0.954892044750929	0.987554348092511	0.954892044750929	0.997965272373248	NA	"prevalence"	46	2
"Caecibacter_sp900549385"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106447	0.991584938948059	0.931246507317502	0.987554348092511	0.535726285941187	0.997965272373248	NA	"prevalence"	46	4
"CAG.103_sp000432375"	"Treatment"	"Protein"	"TreatmentProtein"	0.415663228026221	0.80276070012582	0.604603261875737	0.987554348092511	0.843661419480693	0.997965272373248	NA	"prevalence"	46	7
"CAG.103_sp900543625"	"Treatment"	"Protein"	"TreatmentProtein"	0.093233036867357	0.845223176283279	0.912166840497665	0.987554348092511	0.659151754005971	0.997965272373248	NA	"prevalence"	46	6
"CAG.103_sp900757655"	"Treatment"	"Protein"	"TreatmentProtein"	0.368191867311932	0.73001970653127	0.614009260508936	0.987554348092511	0.533013061852077	0.997965272373248	NA	"prevalence"	46	9
"CAG.1031_sp000431215"	"Treatment"	"Protein"	"TreatmentProtein"	0.0735355292979273	1.30002768615484	0.95489204475093	0.987554348092511	0.95489204475093	0.997965272373248	NA	"prevalence"	46	2
"CAG.110_sp000434635"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106448	0.99158493894806	0.931246507317502	0.987554348092511	0.995272957243958	0.997965272373248	NA	"prevalence"	46	4
"CAG.110_sp003525905"	"Treatment"	"Protein"	"TreatmentProtein"	0.82786975855462	0.88201708258367	0.347931188620361	0.987554348092511	0.574806265225944	0.997965272373248	NA	"prevalence"	46	6
"CAG.110_sp900549705"	"Treatment"	"Protein"	"TreatmentProtein"	0.713440622957839	1.15413467216619	0.536469455284294	0.987554348092511	0.113409618778	0.997965272373248	NA	"prevalence"	46	3
"CAG.1427_sp000435475"	"Treatment"	"Protein"	"TreatmentProtein"	0.0855506174106447	0.991584938948059	0.931246507317502	0.987554348092511	0.867458147370279	0.997965272373248	NA	"prevalence"	46	4
"CAG.145_sp000435715"	"Treatment"	"Protein"	"TreatmentProtein"	0.713440622957842	1.15413467216619	0.536469455284292	0.987554348092511	0.628819899816833	0.997965272373248	NA	"prevalence"	46	3
